transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000438543	WWC2	3824	142	2280	120	240	10
ENST00000622937	ACSL1	4103	991	2574	353	497	12
ENST00000328559	LRP2BP	5157	813	1856	22	127	4
ENST00000510776	LRP2BP	3055	1973	2938	42	147	4
ENST00000419063	SORBS2	835	497	835	136	268	64
ENST00000393523	SORBS2	842	815	842	366	498	64
ENST00000393528	SORBS2	3043	739	2739	378	510	64
ENST00000449407	SORBS2	3049	794	2728	395	527	64
ENST00000524583	FRG1	755	448	755	292	388	7
ENST00000630539	CLPTM1L	2032	446	1555	273	438	16
ENST00000513692	IRX4	2391	276	1835	75	183	8
ENST00000622814	IRX4	2398	219	1856	18	126	8
ENST00000508761	CTNND2	727	220	727	25	208	17
ENST00000264463	CDH10	3438	509	2875	171	267	4
ENST00000505419	MTMR12	671	150	266	43	169	7
ENST00000382142	MTMR12	5187	172	2415	65	191	7
ENST00000264934	MTMR12	2215	132	2045	25	151	7
ENST00000336740	EGFLAM	3071	342	2669	40	166	11
ENST00000397202	EGFLAM	2398	708	1835	33	159	11
ENST00000513107	FGF10	1131	934	1131	777	900	2
ENST00000396834	IL31RA	2903	497	2485	266	392	8
ENST00000354961	IL31RA	2658	249	2237	18	144	8
ENST00000297015	IL31RA	2695	241	2478	10	136	8
ENST00000334025	RGS7BP	4160	327	1100	14	119	3
ENST00000380918	SREK1	2433	661	2187	22	127	16
ENST00000380818	AK6	1183	339	848	311	428	5
ENST00000328663	TAF9	1461	468	1262	311	428	8
ENST00000504641	ANKRA2	902	370	902	23	131	8
ENST00000296785	ANKRA2	2063	660	1601	313	421	8
ENST00000514165	F2RL1	607	270	607	115	208	2
ENST00000274368	CRHBP	1980	423	1391	246	342	5
ENST00000231368	LNPEP	12752	693	3770	611	713	5
ENST00000231461	ST8SIA4	6303	312	1391	26	173	4
ENST00000438717	FER	1531	199	1434	170	260	10
ENST00000408903	MCC	3476	417	3476	314	593	10
ENST00000514949	SNX2	2119	804	2012	652	820	13
ENST00000615660	FNIP1	6589	863	3619	309	414	6
ENST00000416135	RAD50	923	624	923	467	590	9
ENST00000638568	None	None	None	None	443	566	0
ENST00000640655	None	None	None	None	519	642	0
ENST00000638452	None	None	None	None	380	503	0
ENST00000378670	UQCRQ	839	142	390	78	240	6
ENST00000361895	JADE2	3212	340	2715	212	512	11
ENST00000358387	TXNDC15	3548	626	1708	362	464	10
ENST00000537858	TIFAB	5923	202	687	6	168	1
ENST00000512872	LECT2	762	342	581	217	346	5
ENST00000506491	KLHL3	6566	451	1968	264	396	14
ENST00000504208	KLHL3	1566	442	759	255	387	14
ENST00000515645	MYOT	1578	284	1435	165	327	8
ENST00000360541	ETF1	3742	223	1536	63	288	9
ENST00000503014	ETF1	1736	150	1421	9	117	9
ENST00000515277	DNAJC18	832	314	832	190	364	12
ENST00000512473	DNAJC18	579	504	579	395	554	12
ENST00000515581	DNAJC18	1046	503	1046	394	553	12
ENST00000361474	NRG2	3020	226	2778	213	849	9
ENST00000541337	NRG2	3723	231	2585	218	854	9
ENST00000289422	NRG2	2923	79	2655	66	702	9
ENST00000504897	WDR55	2953	293	961	144	294	5
ENST00000504366	HARS	3494	1821	3143	364	559	13
ENST00000528330	PCDHGA2	4543	213	2684	172	349	2
ENST00000515406	TIGD6	2429	809	2374	479	665	3
ENST00000261797	NDST1	8030	503	3151	8	122	9
ENST00000424236	DCTN4	4054	442	1653	254	389	15
ENST00000418587	ZNF300	3226	488	2194	27	189	5
ENST00000394226	ZNF300	3256	417	2231	22	184	5
ENST00000446148	ZNF300	3323	429	2291	27	189	5
ENST00000274599	ZNF300	3268	422	2236	27	189	5
ENST00000274599	ZNF300	3268	422	2236	361	499	5
ENST00000427179	ZNF300	4155	228	500	167	305	5
ENST00000394226	ZNF300	3256	417	2231	356	494	5
ENST00000521569	SPARC	602	258	602	151	466	9
ENST00000285900	GRIA1	5708	344	3064	301	472	13
ENST00000518142	GRIA1	2761	235	2715	192	363	13
ENST00000340592	GRIA1	3170	74	2794	31	202	13
ENST00000521843	GRIA1	3069	162	2675	13	142	13
ENST00000339252	HAVCR1	1845	534	1628	259	355	6
ENST00000625904	HAVCR1	1807	534	1739	259	355	6
ENST00000520664	SLU7	807	503	807	115	217	9
ENST00000327245	ATP10B	7566	848	5233	406	592	11
ENST00000520740	KCNIP1	1845	460	1026	315	405	10
ENST00000390656	KCNIP1	2249	763	1425	639	729	10
ENST00000296933	FBXW11	4539	372	1961	29	395	12
ENST00000292385	DBN1	3072	611	2566	606	807	11
ENST00000503567	FAM153A	558	486	558	220	331	23
ENST00000513554	FAM153A	1437	467	901	201	312	23
ENST00000503567	FAM153A	558	486	558	436	544	23
ENST00000320129	ZNF454	2332	304	1872	50	218	3
ENST00000393438	RUFY1	2454	159	1961	5	125	14
ENST00000437570	RUFY1	2642	348	2150	5	125	14
ENST00000615330	RASGEF1C	2268	578	1294	82	529	7
ENST00000361132	RASGEF1C	2243	133	1533	90	537	7
ENST00000261951	CNOT6	6176	350	2023	3	135	7
ENST00000644178	None	None	None	None	2191	2290	0
ENST00000644178	None	None	None	None	898	1051	0
ENST00000649845	None	None	None	None	900	1053	0
ENST00000644178	None	None	None	None	578	722	0
ENST00000649845	None	None	None	None	580	724	0
ENST00000397717	NQO2	833	417	833	275	428	9
ENST00000379715	EEF1E1	1077	58	582	2	107	6
ENST00000379660	SLC35B3	2137	451	1656	75	447	1
ENST00000506810	ADTRP	817	314	817	25	115	10
ENST00000627968	HIVEP1	8924	6636	8387	866	992	9
ENST00000379287	GFOD1	8751	666	1838	299	473	6
ENST00000603223	GFOD1	2388	773	1219	406	580	6
ENST00000643898	None	None	None	None	3	252	0
ENST00000613507	FAM65B	5539	242	3448	3	252	7
ENST00000439485	SLC17A4	3699	382	1713	248	386	3
ENST00000397076	SLC17A4	2331	303	968	169	307	3
ENST00000527422	BTN3A2	1460	199	1203	107	203	19
ENST00000396948	BTN3A2	1494	154	1158	72	291	19
ENST00000377708	BTN3A2	1634	156	1160	74	293	19
ENST00000356386	BTN3A2	3017	189	1193	107	326	19
ENST00000493173	BTN2A1	551	295	551	284	410	7
ENST00000541522	BTN2A1	2845	341	1741	330	456	7
ENST00000414431	ZSCAN31	571	259	571	54	156	19
ENST00000611469	ZSCAN31	2669	500	1243	295	397	19
ENST00000377179	ZNF311	2730	514	2514	293	443	2
ENST00000468958	ABCF1	606	291	606	259	406	7
ENST00000259845	PSORS1C2	1150	325	735	92	260	1
ENST00000506831	CCHCR1	861	754	861	277	400	30
ENST00000513407	POU5F1	2276	1532	2026	222	366	8
ENST00000376096	LST1	565	200	241	16	133	21
ENST00000376099	LST1	610	200	286	16	133	21
ENST00000438075	LST1	764	238	531	54	171	21
ENST00000418507	LST1	726	293	493	109	226	21
ENST00000376110	LST1	433	197	352	13	130	21
ENST00000375789	DDAH2	1688	632	1489	49	223	10
ENST00000482914	BRD2	4834	1550	1993	228	624	19
ENST00000495733	BRD2	3404	1573	2778	251	647	19
ENST00000374831	BRD2	4807	1615	4020	293	689	19
ENST00000497454	RGL2	3278	497	2830	67	238	11
ENST00000469195	ZNF76	1373	354	1373	28	121	11
ENST00000538992	ETV7	1434	412	984	260	356	8
ENST00000615513	CDKN1A	2102	71	565	4	175	8
ENST00000405375	CDKN1A	2267	236	730	183	327	8
ENST00000373249	SAYSD1	1972	254	604	22	115	3
ENST00000373181	MOCS1	1527	269	1114	165	294	9
ENST00000372444	TJAP1	2778	434	2077	3	270	15
ENST00000467205	ADGRF2	5126	277	2205	28	127	4
ENST00000636954	EFHC1	2129	185	2050	28	160	39
ENST00000356971	ICK	6227	491	2389	342	462	2
ENST00000350082	ICK	6116	348	2246	199	319	2
ENST00000491071	RIMS1	5047	322	4767	123	237	20
ENST00000401910	RIMS1	3542	313	3351	113	236	20
ENST00000523963	RIMS1	3097	231	2684	31	154	20
ENST00000615798	COL12A1	11579	3734	9358	2103	2241	11
ENST00000369663	TBX18	6245	339	2162	11	101	7
ENST00000369651	NT5E	3918	557	2131	135	420	5
ENST00000616122	SYNCRIP	6764	273	1667	184	277	4
ENST00000369562	CFAP206	2196	113	1981	1	202	4
ENST00000406998	BACH2	780	538	780	337	436	10
ENST00000453877	BACH2	868	626	868	425	524	10
ENST00000343122	BACH2	3981	533	3058	332	431	10
ENST00000537989	BACH2	9108	704	3229	503	602	10
ENST00000257749	BACH2	9113	709	3234	508	607	10
ENST00000453877	BACH2	868	626	868	516	621	10
ENST00000537989	BACH2	9108	704	3229	594	699	10
ENST00000257749	BACH2	9113	709	3234	599	704	10
ENST00000406998	BACH2	780	538	780	428	533	10
ENST00000343122	BACH2	3981	533	3058	423	528	10
ENST00000326771	FHL5	2031	381	1235	287	455	3
ENST00000369244	FBXL4	8035	430	2295	231	537	2
ENST00000281806	MCHR2	2368	316	1338	23	221	2
ENST00000345080	LIN28B	5505	204	956	85	349	3
ENST00000343882	FOXO3	7308	305	2326	14	167	3
ENST00000560949	RNF217	5145	784	1704	365	587	11
ENST00000474289	ECHDC1	2443	389	1294	89	314	23
ENST00000531356	EPB41L2	588	207	588	37	130	32
ENST00000544465	MAP7	2744	94	2298	59	293	9
ENST00000541547	IL20RA	3382	281	1795	18	198	8
ENST00000332797	CCDC28A	1496	156	980	151	292	3
ENST00000611852	CCDC28A	1505	167	991	162	303	3
ENST00000367603	HIVEP2	9723	744	8084	180	285	4
ENST00000367604	HIVEP2	9621	641	7981	499	604	4
ENST00000392307	PLAGL1	6296	4416	5174	4271	4547	22
ENST00000354765	PLAGL1	3663	1150	2541	729	927	22
ENST00000367571	PLAGL1	2800	1269	2660	848	1046	22
ENST00000622663	SASH1	5075	1304	3277	1161	1290	11
ENST00000367241	FBXO5	2221	382	1587	111	354	3
ENST00000461783	TIAM2	6981	1274	6379	404	605	21
ENST00000367165	CLDN20	1209	381	1040	153	243	1
ENST00000338468	PARK2	1276	452	1276	32	131	11
ENST00000366894	PARK2	1157	333	1157	32	131	11
ENST00000341935	CCR6	4018	553	1677	148	319	3
ENST00000535039	SMOC2	1875	1036	1446	283	520	6
ENST00000426637	NQO2	626	437	626	76	226	9
ENST00000339737	NUDT1	698	84	554	34	151	9
ENST00000397046	NUDT1	712	98	568	48	165	9
ENST00000454650	NUDT1	822	712	822	662	779	9
ENST00000431643	EIF3B	1074	615	1074	370	541	12
ENST00000353796	RBAK	4125	325	2469	23	176	3
ENST00000223129	RPA3	2020	1173	1538	120	237	7
ENST00000447326	ICA1	604	119	604	28	178	18
ENST00000614403	VWDE	4701	1301	4135	710	830	6
ENST00000439721	ARL4A	845	694	845	402	825	6
ENST00000396663	ARL4A	3212	533	1135	241	664	6
ENST00000403685	ETV1	1603	216	1595	35	134	23
ENST00000405192	ETV1	4402	202	1566	56	182	23
ENST00000405218	ETV1	3391	473	1906	327	453	23
ENST00000258761	BZW2	1860	166	1425	30	174	14
ENST00000630952	BZW2	1721	163	648	27	171	14
ENST00000275461	FERD3L	640	60	560	34	328	1
ENST00000537992	ITGB8	3420	1183	3087	915	1020	5
ENST00000409761	MPP6	1703	399	1685	277	403	9
ENST00000283905	C7ORF31	2673	664	2436	322	526	5
ENST00000456948	CBX3	1068	882	1068	120	297	8
ENST00000317201	HOXA3	2761	527	1858	463	607	7
ENST00000522788	HOXA3	581	329	581	265	409	7
ENST00000522456	HOXA3	503	342	503	278	422	7
ENST00000612286	HOXA3	3396	340	1671	276	420	7
ENST00000396352	HOXA3	3263	201	1532	137	281	7
ENST00000450427	PRR15	503	450	503	274	439	2
ENST00000297142	NEUROD6	2131	324	1337	20	188	1
ENST00000408931	TBX20	1871	528	1871	210	357	2
ENST00000436884	KIAA0895	1952	435	1688	307	439	13
ENST00000445322	ELMO1	858	682	858	239	332	19
ENST00000310758	ELMO1	4022	649	2832	302	395	19
ENST00000396045	ELMO1	2524	591	1334	363	519	19
ENST00000258704	SPDYE1	2649	138	1148	23	134	1
ENST00000395556	FIGNL1	3485	331	2355	189	291	14
ENST00000413218	PSPH	539	533	539	111	465	12
ENST00000282869	ZNF117	9080	1286	2737	970	1075	4
ENST00000282869	ZNF117	9080	1286	2737	788	926	4
ENST00000607882	RABGEF1	2654	968	1327	317	479	10
ENST00000437078	RABGEF1	4319	1245	2144	185	347	10
ENST00000627934	POM121	5480	457	3411	131	338	5
ENST00000446813	POM121	3456	457	3456	131	338	5
ENST00000323819	TRIM73	1358	201	953	61	217	7
ENST00000285805	TRIM74	1350	201	953	61	217	2
ENST00000333149	TRIM50	2047	202	1665	62	218	4
ENST00000476977	GTF2IRD1	5868	1692	4574	242	515	7
ENST00000507918	SPDYE2	1742	475	1683	173	302	3
ENST00000563237	SPDYE6	1691	422	1630	120	249	1
ENST00000507450	SPDYE2B	1742	475	1683	173	302	3
ENST00000625065	SPDYE5	1700	424	1632	122	251	3
ENST00000625065	SPDYE5	1700	424	1632	247	382	3
ENST00000361669	GRM3	4268	1100	3739	860	971	5
ENST00000425705	DMTF1	980	407	980	38	320	38
ENST00000412139	DMTF1	4460	823	1641	376	658	38
ENST00000359558	CALCR	3696	301	1827	263	359	7
ENST00000649521	None	None	None	None	448	544	0
ENST00000421592	CALCR	3626	290	1762	156	252	7
ENST00000615352	SHFM1	2637	48	404	19	124	24
ENST00000356686	SHFM1	2667	48	434	19	124	24
ENST00000480087	GPC2	767	171	575	8	305	5
ENST00000292377	GPC2	2532	169	1908	6	303	5
ENST00000317271	PVRIG	1583	364	1344	348	786	2
ENST00000472716	ZCWPW1	617	503	617	94	193	8
ENST00000497245	LRCH4	2014	1275	1970	481	598	11
ENST00000619071	LRCH4	2098	1223	1651	234	351	11
ENST00000241071	FBXO24	2276	323	2065	88	196	9
ENST00000488079	FBXO24	1630	281	394	46	154	9
ENST00000379527	MOSPD3	1016	119	826	96	243	8
ENST00000493970	MOSPD3	853	177	853	154	301	8
ENST00000393950	MOSPD3	1191	283	990	260	407	8
ENST00000223054	MOSPD3	1053	203	910	180	327	8
ENST00000424091	MOSPD3	1115	237	914	214	361	8
ENST00000462372	MOSPD3	979	147	356	124	271	8
ENST00000401528	CLDN15	2131	1127	1813	792	903	8
ENST00000323716	ARMC10	2635	393	1424	39	225	11
ENST00000454559	ARMC10	2347	393	1142	39	225	11
ENST00000425331	ARMC10	2443	393	1247	39	225	11
ENST00000441711	ARMC10	2524	393	1319	39	225	11
ENST00000428183	ARMC10	2445	393	1247	39	225	11
ENST00000541300	ARMC10	2266	393	1070	39	225	11
ENST00000478930	HBP1	563	352	563	128	287	15
ENST00000485846	HBP1	2420	672	2216	448	607	15
ENST00000304402	GPR22	2942	1344	2645	1238	1385	3
ENST00000440859	CBLL1	4432	468	1943	216	318	8
ENST00000453144	PNPLA8	3366	544	2592	1	268	12
ENST00000436062	PNPLA8	3462	374	2722	4	271	12
ENST00000297146	GPR85	5079	605	1717	128	230	7
ENST00000449591	GPR85	1630	518	1630	61	391	7
ENST00000320239	TFEC	6605	254	1210	150	246	9
ENST00000393485	TFEC	2704	185	778	81	177	9
ENST00000265440	TFEC	6628	182	1225	78	174	9
ENST00000540573	ASB15	1651	622	1371	277	424	7
ENST00000641987	None	None	None	None	5	110	0
ENST00000641888	None	None	None	None	6	111	0
ENST00000641605	None	None	None	None	6	111	0
ENST00000493259	CPA4	1512	114	1067	100	244	11
ENST00000429546	MKLN1	572	219	455	80	173	12
ENST00000416992	MKLN1	864	487	864	348	441	12
ENST00000421797	MKLN1	2460	413	2344	274	367	12
ENST00000491728	DENND2A	800	328	800	109	238	10
ENST00000496613	DENND2A	3562	290	3319	71	200	10
ENST00000492720	DENND2A	3614	248	2635	29	158	10
ENST00000477488	DENND2A	542	307	542	88	217	10
ENST00000481508	SSBP1	989	436	882	290	404	15
ENST00000350549	PRSS37	1189	373	1080	134	266	4
ENST00000422643	EPHB6	3436	180	3248	31	208	11
ENST00000614832	EPHB6	3861	675	827	526	703	11
ENST00000611578	EPHB6	3224	279	830	130	307	11
ENST00000411471	EPHB6	3367	990	3179	332	518	11
ENST00000409607	C7ORF34	766	42	485	8	302	2
ENST00000307003	C7ORF33	1354	362	895	108	198	1
ENST00000319551	KRBA1	4020	400	3492	276	444	9
ENST00000447204	TMEM176B	1430	374	1186	8	347	6
ENST00000353442	LMBR1	7997	238	1710	228	381	21
ENST00000444719	LMBR1	762	165	356	155	308	21
ENST00000359422	LMBR1	4727	672	1526	206	359	21
ENST00000524258	CLN8	835	429	835	34	160	15
ENST00000637083	CLN8	2001	351	1211	180	285	15
ENST00000276282	MFHAS1	6414	588	3746	365	785	4
ENST00000522907	MSRA	871	625	871	578	683	10
ENST00000528246	MSRA	1706	624	1133	577	682	10
ENST00000622850	FDFT1	1987	231	1292	64	160	26
ENST00000523917	CNOT7	1885	300	1034	97	217	13
ENST00000361272	CNOT7	6913	300	1157	97	217	13
ENST00000519954	CNOT7	1209	279	434	76	196	13
ENST00000628418	CNOT7	432	277	432	74	194	13
ENST00000518021	CNOT7	768	279	467	76	196	13
ENST00000519851	PSD3	815	321	815	112	211	20
ENST00000332246	CSGALNACT1	3872	655	2253	398	524	16
ENST00000524213	CSGALNACT1	554	512	554	255	381	16
ENST00000522854	CSGALNACT1	1990	392	1990	135	261	16
ENST00000523262	CSGALNACT1	792	481	792	224	350	16
ENST00000519222	CSGALNACT1	2352	1160	2053	903	1029	16
ENST00000517494	CSGALNACT1	766	477	766	220	346	16
ENST00000454498	CSGALNACT1	4232	1015	2613	758	884	16
ENST00000520003	CSGALNACT1	646	486	646	229	355	16
ENST00000397998	CSGALNACT1	3962	458	1351	201	327	16
ENST00000454009	PIWIL2	3442	510	3431	243	381	5
ENST00000276414	GNRH1	1760	1325	1603	515	659	2
ENST00000276414	GNRH1	1760	1325	1603	1239	1329	2
ENST00000276414	GNRH1	1760	1325	1603	570	690	2
ENST00000522362	PNMA2	4965	896	1990	238	352	8
ENST00000637241	CHRNA2	1858	575	976	145	247	13
ENST00000407991	CHRNA2	4067	610	2199	180	282	13
ENST00000523695	CHRNA2	2515	528	992	98	200	13
ENST00000521226	PBK	748	295	748	255	393	4
ENST00000523546	FZD3	580	475	580	209	329	4
ENST00000240093	FZD3	13736	479	2479	213	333	4
ENST00000537916	FZD3	13740	484	2484	218	338	4
ENST00000327671	FUT10	3825	633	2072	443	725	11
ENST00000523973	KCNU1	1013	88	1013	53	188	5
ENST00000399881	KCNU1	3695	38	3487	3	138	5
ENST00000315215	ADGRA2	6270	364	3729	191	281	3
ENST00000276449	STAR	1929	448	1305	255	585	4
ENST00000529687	FNTA	1950	889	1575	677	794	14
ENST00000524006	SPIDR	970	513	970	379	478	28
ENST00000647073	None	None	None	None	185	299	0
ENST00000643809	None	None	None	None	45	159	0
ENST00000642164	None	None	None	None	279	393	0
ENST00000642286	None	None	None	None	224	338	0
ENST00000522124	SNTG1	3504	662	2215	210	324	9
ENST00000644093	None	None	None	None	249	363	0
ENST00000644469	None	None	None	None	3	117	0
ENST00000642720	None	None	None	None	476	590	0
ENST00000643999	None	None	None	None	214	328	0
ENST00000642525	None	None	None	None	916	1030	0
ENST00000646880	None	None	None	None	104	218	0
ENST00000518710	RB1CC1	711	554	711	486	633	10
ENST00000396401	TCEA1	2718	324	1166	50	188	11
ENST00000640382	None	None	None	None	58	196	0
ENST00000640041	None	None	None	None	58	196	0
ENST00000521604	TCEA1	2858	405	1310	131	269	11
ENST00000423799	PLAG1	1684	284	1540	165	258	5
ENST00000429357	PLAG1	1899	397	1899	165	258	5
ENST00000523483	SDCBP	3589	1515	2471	999	1200	13
ENST00000357849	COPS5	1480	322	1326	59	155	13
ENST00000518374	COPS5	1451	247	453	65	161	13
ENST00000524945	SLCO5A1	3725	718	2781	660	825	8
ENST00000260126	SLCO5A1	9076	708	3254	650	815	8
ENST00000526750	SLCO5A1	2650	503	1441	445	610	8
ENST00000276594	PRDM14	2344	203	1918	24	438	2
ENST00000523524	CRISPLD1	2100	563	1501	101	257	5
ENST00000517786	CRISPLD1	1964	421	1365	81	237	5
ENST00000520103	PEX2	1470	226	1143	159	297	6
ENST00000520430	TRIQK	1829	282	542	149	290	23
ENST00000378861	TRIQK	1596	428	688	295	436	23
ENST00000517858	TRIQK	1882	417	581	284	425	23
ENST00000522822	MTERF3	1148	191	1081	168	315	5
ENST00000285407	KLF10	3097	302	1744	167	263	2
ENST00000347770	AZIN1	2857	767	2113	524	689	10
ENST00000523739	FZD6	2774	265	2289	186	300	7
ENST00000523933	FZD6	1472	265	567	186	300	7
ENST00000620557	EBAG9	2186	116	757	1	145	10
ENST00000530629	EBAG9	706	116	706	1	145	10
ENST00000313655	DSCC1	2314	216	1397	91	220	2
ENST00000536633	FAM83A	3701	2015	3118	279	426	8
ENST00000518448	FAM83A	5393	2015	3319	279	426	8
ENST00000265896	SQLE	2961	899	2623	730	841	6
ENST00000520847	TRIB1	1332	255	875	226	376	4
ENST00000524345	SLA	1003	340	846	176	344	23
ENST00000523854	ST3GAL1	626	334	626	284	398	15
ENST00000517668	ST3GAL1	665	526	665	476	590	15
ENST00000520727	ZFAT	4686	301	3996	30	309	17
ENST00000615007	LYNX1	1293	631	1026	145	436	10
ENST00000620006	LYNX1	868	274	624	71	278	10
ENST00000524900	EEF1D	343	156	343	92	218	56
ENST00000529832	EEF1D	600	163	600	99	225	56
ENST00000377317	FOXH1	2503	580	1677	246	381	2
ENST00000382331	DOCK8	1922	601	1920	533	767	17
ENST00000319264	LURAP1L	1753	696	1382	95	197	2
ENST00000380672	BNC2	12844	59	3358	51	213	14
ENST00000484726	BNC2	4841	113	2824	105	267	14
ENST00000625311	CAAP1	1532	317	967	165	270	6
ENST00000619707	C9ORF72	3339	203	1648	71	182	6
ENST00000494649	APTX	2099	194	343	55	304	33
ENST00000463596	APTX	1345	195	1223	56	305	33
ENST00000436040	APTX	2168	249	1277	110	359	33
ENST00000450964	DCAF12	676	109	676	3	225	5
ENST00000377413	FOXD4L4	2230	592	1842	215	365	1
ENST00000377126	KLF9	5175	1262	1996	107	200	1
ENST00000361823	TRPM3	1260	327	1019	154	379	16
ENST00000396283	TRPM3	3484	321	1148	148	373	16
ENST00000377101	TRPM3	2075	350	1321	177	402	16
ENST00000377105	TRPM3	5957	356	5056	183	408	16
ENST00000360823	TRPM3	5966	356	5065	183	408	16
ENST00000377101	TRPM3	2075	350	1321	7	103	16
ENST00000377105	TRPM3	5957	356	5056	13	109	16
ENST00000360823	TRPM3	5966	356	5065	13	109	16
ENST00000343431	ZFAND5	1073	312	953	44	173	8
ENST00000645773	None	None	None	None	177	321	0
ENST00000340019	TMC1	3068	408	2690	194	338	6
ENST00000645053	None	None	None	None	194	338	0
ENST00000297784	TMC1	3201	541	2823	327	471	6
ENST00000645208	None	None	None	None	328	472	0
ENST00000442371	GCNT1	5972	940	2226	148	244	5
ENST00000422704	SEMA4D	4382	481	3069	230	398	24
ENST00000540475	SEMA4D	826	629	826	378	546	24
ENST00000627121	IARS	4587	2995	3519	1757	1916	13
ENST00000627121	IARS	4587	2995	3519	1851	1944	13
ENST00000358855	NOL8	4422	646	3945	357	507	29
ENST00000427277	WNK2	6108	5017	6108	4712	4877	16
ENST00000375419	C9ORF129	1154	365	955	112	277	1
ENST00000375412	FAM120AOS	2771	884	1654	227	326	11
ENST00000415431	FBP1	1487	231	1247	24	141	3
ENST00000375063	TBC1D2	2100	339	1745	146	236	6
ENST00000338488	NR4A3	2588	730	2061	5	218	4
ENST00000618101	NR4A3	5706	769	2682	5	218	4
ENST00000395097	NR4A3	3794	730	2610	5	218	4
ENST00000440179	SMC2	705	271	705	188	299	5
ENST00000374787	SMC2	4266	337	3930	234	348	5
ENST00000495708	FSD1L	1906	426	1571	38	128	8
ENST00000472574	ZNF462	551	221	551	68	212	12
ENST00000277225	ZNF462	10414	290	7810	137	281	12
ENST00000610832	KLF4	1956	622	1059	147	330	6
ENST00000374672	KLF4	2813	475	1914	27	210	6
ENST00000374283	C9ORF84	1973	146	1612	18	117	5
ENST00000337530	KIAA1958	11775	297	2447	247	394	3
ENST00000374244	KIAA1958	2643	129	2345	79	226	3
ENST00000536272	KIAA1958	7650	176	2410	126	273	3
ENST00000619044	ZNF883	2051	912	2051	508	622	1
ENST00000361477	ASTN2	4001	2793	4001	1507	1669	8
ENST00000559895	LHX6	3587	880	1410	235	493	12
ENST00000441707	MRRF	858	400	858	354	507	12
ENST00000373603	NEK6	3447	146	1087	4	229	15
ENST00000540326	NEK6	2578	92	1087	4	229	15
ENST00000480266	ENG	2804	705	2135	62	179	5
ENST00000373176	AK1	2266	154	738	20	170	6
ENST00000314392	DPM2	1542	665	919	505	715	5
ENST00000373084	FAM102A	3352	313	1041	260	407	7
ENST00000373064	SLC25A25	3474	264	1673	182	329	8
ENST00000617202	PTGES2	1344	333	893	251	383	14
ENST00000372948	CIZ1	2858	204	2732	178	412	28
ENST00000372838	CERCAM	2685	399	2186	43	766	14
ENST00000604420	ODF2	3030	313	2802	303	633	20
ENST00000434106	ODF2	3890	364	2853	354	684	20
ENST00000291906	PKN3	3375	394	3063	51	318	3
ENST00000372600	LRRC8A	4355	255	2687	167	428	5
ENST00000259324	LRRC8A	4619	524	2956	436	697	5
ENST00000259324	LRRC8A	4619	524	2956	286	385	5
ENST00000259324	LRRC8A	4619	524	2956	39	528	5
ENST00000357197	PTPA	2653	288	1172	31	133	26
ENST00000337738	PTPA	2845	288	1364	31	133	26
ENST00000348141	PTPA	2737	266	1255	9	111	26
ENST00000393370	PTPA	2737	284	1255	27	129	26
